DID,TS,SID,FID,VR,VY,VB,AVG_VLN,VRY,VYB,VBR,AVG_VLL,IR,IY,IB,AVG_I,R_PF,Y_PF,B_PF,AVG_PF,FREQUENCY,R_KW,Y_KW,B_KW,TOTAL_KW,R_KVA,Y_KVA,B_KVA,TOTAL_KVA,R_KVAR,Y_KVAR,B_KVAR,TOTAL_KVAR,R_THD_V,Y_THD_V,B_THD_V,R_THD_I,Y_THD_I,B_THD_I,RSSI,KWH,KVAH,KVARH
E_AA_Z_B_X_P0005_D3,9/20/2025 6:38,16,V1.0,197.1999093,258.3969805,230.7194532,199.2792835,446.8932302,395.0777036,368.8426002,425.9200796,101.4076846,105.1831001,97.55660078,108.6542904,0.929471338,0.92366571,0.885097277,0.907225693,49.60746716,18.65402739,10.8772903,4.415621779,27.94477242,15.95925593,6.22745259,7.074452713,22.18832463,17.59287737,11.5215673,19.41220363,3.829260461,8.644276648,1.653387179,0.325925077,13.20385761,8.604510499,28.15798206,-30.36755189,25.04889028,30.9463682,19.70963305
E_AA_Z_B_X_P0005_D3,9/20/2025 6:38,16,V1.0,211.8711464,230.8321961,240.0057205,223.7542118,411.3869238,298.0355624,340.3288847,443.2870689,93.62215698,102.6743269,97.17750174,116.5104119,0.854955043,0.924127494,0.985495853,0.835905054,50.10010602,13.67331094,26.53999925,4.870801077,44.33885972,10.85552654,12.6617847,29.79008199,60.13928458,16.96896225,18.98305549,12.21448257,17.39015075,2.027683287,0.107544772,7.757682399,2.536403163,10.12395871,4.768937799,-76.74328161,25.17205378,31.11342177,19.75793903
E_AA_Z_B_X_P0005_D3,9/20/2025 6:38,16,V1.0,220.4050822,235.8110632,220.2945137,246.6106441,303.7244298,363.1879064,428.1675581,420.6680093,97.4255321,91.19687797,97.25352086,96.92519257,0.892290795,0.933948579,0.863044829,0.865257508,48.15509936,10.89606515,25.39089373,9.479045806,56.88984008,10.7717932,19.37178268,25.66937428,46.11852456,11.88402354,27.81751741,3.358833878,0.753745478,0.227845492,2.550633129,4.59599159,19.94823782,17.59909925,7.431955232,-74.25159258,25.33008111,31.24152878,19.76003277
E_AA_Z_B_X_P0005_D3,9/20/2025 6:38,16,V1.0,222.7894846,267.7873839,234.4894865,246.7314839,505.7934363,415.4016107,414.4777346,404.3245289,140.1618803,109.9257343,83.52302999,96.64164789,0.867221715,0.812303477,0.925342203,0.972676703,50.19071634,17.30651748,18.60616803,25.73265941,51.40385474,1.105137092,19.90754434,16.3685614,83.04408929,6.015756218,16.83395651,7.573258218,26.873503,0.914220959,5.748356922,5.659822801,17.73802139,6.508626161,4.109278038,-34.95248681,25.4728696,31.47220681,19.83468139
E_AA_Z_B_X_P0005_D3,9/20/2025 6:38,16,V1.0,283.3356345,259.5876529,220.5297535,232.2344821,434.0451168,453.9240177,412.4808109,407.2406674,108.9075274,103.3829338,106.3902527,100.4162171,0.920909412,0.882063228,0.959401454,0.880149109,49.99293692,11.52741954,4.529835118,25.39315426,12.14337572,7.173874954,27.57190944,0.594360538,76.55407655,1.389151765,28.77995554,18.2806832,37.63292716,2.765962475,10.06489,3.375028254,1.101705816,6.033773765,1.762052559,-39.93287714,25.5066012,31.68485702,19.93921729
E_AA_Z_B_X_P0005_D3,9/20/2025 6:39,16,V1.0,257.7127939,257.8089678,238.3892386,172.7703125,380.9526309,374.864225,363.546218,411.8751907,13.08852729,106.8106315,105.9788605,97.38659425,0.86368784,0.861675013,0.953993665,0.966313181,50.42854537,18.6356163,22.18839752,6.692919513,27.65517353,12.13150554,18.8018283,0.275021902,86.17096145,4.445165703,22.38993926,12.36525729,18.93024657,0.037701665,1.615396614,3.091691026,6.970722323,16.18893198,6.988748348,-83.45403101,25.58342112,31.9242208,19.99180131
E_AA_Z_B_X_P0005_D3,9/20/2025 6:39,16,V1.0,218.2574915,223.3934884,229.3704574,244.3826404,328.5073836,403.8594996,399.255154,302.0331983,100.2790238,26.87914252,103.4177241,94.27038019,0.847520698,0.97388027,0.98896277,0.961444124,49.86952518,25.654089,20.90713884,12.86644678,62.03417951,0.609470877,20.92404232,6.030690838,40.94028387,2.108367579,24.07615182,25.57029802,16.54470066,4.11224271,4.062509308,2.033412029,17.92719596,2.55210163,10.59444509,-44.96870908,25.75573829,32.03794381,20.03775881
E_AA_Z_B_X_P0005_D3,9/20/2025 6:39,16,V1.0,219.5125078,210.1247452,266.5928586,235.9807673,403.4731298,306.0345522,390.9852739,399.1249621,107.1070079,93.94069177,27.80640617,90.95435987,0.902552954,0.848755273,0.916473339,0.853592559,50.42543364,12.87284007,25.77428069,7.300991373,53.6246902,30.05374494,13.54574543,19.16608005,71.37520727,13.33178479,7.097947348,14.01859496,4.087650513,13.52068737,2.967178765,7.522641198,16.63776158,9.741147194,9.192858319,-85.20595086,25.90469576,32.23620828,20.0491134
E_AA_Z_B_X_P0005_D3,9/20/2025 6:39,16,V1.0,250.0185213,248.6916902,227.1382348,257.7306739,409.0013162,471.2241005,357.4215494,415.1188926,37.80842641,135.3162791,90.60516969,92.70592168,0.89053976,0.943550548,0.835769576,0.969041738,50.06342938,11.30607161,3.135863925,26.37031535,24.26682459,3.793713812,9.386961965,12.09820092,76.64503047,3.60443984,7.265880872,7.75828696,51.52508406,0.042849753,4.135688575,6.97780045,18.97912364,24.82499876,1.640029065,-87.44166077,25.97210361,32.44911114,20.19223863
E_AA_Z_B_X_P0005_D3,9/20/2025 6:39,16,V1.0,201.9871969,257.5912461,223.7636445,224.7035212,384.216434,440.5265123,417.8263372,421.3435046,1.300123988,81.24616283,109.7891014,137.9405916,0.926994051,0.80253612,0.91676206,0.976681322,49.67041728,22.9380511,25.8737989,21.05366098,67.91984094,0.960736112,22.60103246,22.56734942,66.9705257,8.373553499,7.771570468,11.27896494,36.98935683,3.496640214,2.940492256,6.94323833,11.01648605,17.38377453,4.497949835,-47.64406479,26.16076983,32.63514038,20.29498685
E_AA_Z_B_X_P0005_D3,9/20/2025 6:39,16,V1.0,219.2177216,242.7692319,235.568652,241.0236191,424.341997,386.3602757,474.7442021,425.1845057,108.76118,114.2400532,102.6963351,99.34660117,0.98193489,0.809251486,0.869378922,0.80990411,49.52267441,27.92609941,13.47572649,29.83530234,33.9414087,16.27973583,2.624642454,25.28951646,59.67729,2.026451102,14.61352143,11.03682377,35.07473431,4.452683668,3.144577667,7.966066928,7.28086498,4.835707376,4.155213356,-32.41975864,26.25505152,32.80091063,20.39241666
E_AA_Z_B_X_P0005_D3,9/20/2025 6:40,16,V1.0,255.1508057,263.8216976,243.1941477,202.0903632,416.2764362,505.7235194,441.9242773,415.6375608,92.22785343,109.6072312,71.35201807,93.95794144,0.30873258,0.973791621,0.963539239,0.906888344,49.66116769,5.563148001,22.45476309,23.50312321,21.1991319,10.03862791,30.12417516,22.44895289,84.52509124,2.736809677,14.95813549,20.02484463,53.54186955,4.864577047,0.003820736,2.73240306,1.787456227,13.06223391,12.43763595,-31.79998814,26.313938,33.03570255,20.54114408
E_AA_Z_B_X_P0005_D3,9/20/2025 6:40,16,V1.0,181.934826,222.9428528,266.4704982,288.5038296,400.9452316,509.4864148,395.7055465,402.9166123,92.48552671,11.69189346,97.16634654,92.10061673,0.938694042,0.864138064,0.722789043,0.78928321,49.52073204,5.311784497,0.631933815,8.540248648,24.26321343,4.625567965,22.97353674,28.41625073,60.51801996,28.52127278,8.810856048,24.94869621,34.33081878,7.851750867,3.02177859,7.476249372,12.76052779,10.80086538,6.286291472,-35.30445371,26.38133582,33.20380816,20.63650747
E_AA_Z_B_X_P0005_D3,9/20/2025 6:40,16,V1.0,228.338169,296.7462138,255.4582868,258.046725,404.9208247,283.215239,380.755357,423.7076833,104.2147486,109.7096539,103.1060752,37.42672988,0.991553787,0.847728943,0.86919909,0.814145404,49.51516536,17.64998715,19.69591509,27.13912102,71.84388243,9.508057061,13.93042078,5.219208914,50.72391208,14.85660469,5.971631968,14.22052996,13.23885218,4.63435486,0.38622872,1.757386397,2.171291742,2.842801299,7.560048148,-42.90058278,26.58090216,33.34470792,20.67328205
E_AA_Z_B_X_P0005_D3,9/20/2025 6:40,16,V1.0,175.3845076,262.2495602,251.6736302,231.3509787,422.5039642,290.5272426,424.4542446,402.837319,94.28711744,93.27984732,106.3905371,20.82139297,0.899315594,0.673865617,0.955359181,0.882961065,50.22237921,17.0021735,27.22293164,3.386098029,71.65062612,15.22049098,0.771330179,12.56654885,57.31087126,6.223328805,9.488467825,7.937151131,32.417908,3.550339888,5.187582048,4.043579581,17.34923936,11.47970801,0.224588235,-36.8269746,26.77993167,33.50390478,20.7633318
E_AA_Z_B_X_P0005_D3,9/20/2025 6:40,16,V1.0,255.8753364,263.2312756,279.3446189,219.0972726,430.3687586,425.5807897,495.2582787,285.4441283,105.4199441,136.3443376,108.4382611,107.5620623,0.991108931,0.956230435,0.961638812,0.995009268,50.3941099,25.17493946,15.94546012,15.36031888,26.34645206,10.03834687,30.23984614,31.47967574,48.22303875,7.549690596,19.70966394,15.51355581,28.68078392,7.214988755,2.994985797,4.061550183,8.193528975,21.72229542,4.193136359,-61.34386205,26.85311626,33.63785767,20.84300064
E_AA_Z_B_X_P0005_D3,9/20/2025 6:40,16,V1.0,233.6268951,251.5032811,250.2562411,219.7219798,425.1830523,430.9352408,327.0550841,399.9038924,105.6135429,97.96582281,107.5713401,26.57783068,0.587343972,0.83321059,0.893641976,0.990814233,50.73318007,8.491813763,1.670256171,13.81054967,24.53120291,22.44184246,27.01743447,11.37977297,53.96808005,5.432553933,8.93197846,1.793799161,29.04376102,1.38479747,2.73029159,0.875321954,8.731445523,17.08760776,9.414870853,-52.47650867,26.92125849,33.787769,20.92367776
E_AA_Z_B_X_P0005_D3,9/20/2025 6:41,16,V1.0,202.1479835,186.8992155,212.2470951,222.0092998,393.4607547,406.5804857,405.0587096,319.9821321,108.4880308,110.9945041,69.36421908,104.1204413,0.894796995,0.944070146,0.945581065,0.815706157,50.3543113,8.214670499,4.174586411,13.60440639,20.93049991,5.220572102,0.370902854,30.16239366,49.66229252,18.5101704,1.954244619,16.414667,31.44724994,5.566640084,1.14274531,0.778328895,9.666726139,4.644493641,0.670142953,-30.7560114,26.97939877,33.92571981,21.01103123
E_AA_Z_B_X_P0005_D3,9/20/2025 6:41,16,V1.0,249.2174975,214.1548096,272.0353515,243.6564573,437.5183646,385.7264852,448.0950701,427.3042908,98.40430204,20.29351824,99.0424389,102.4339457,0.894004703,0.505549212,0.913034458,0.808765007,51.6046226,21.32687614,22.37251807,11.63471912,40.41319748,12.16619702,13.41241439,7.166830792,45.25773319,7.001547755,2.490011217,3.200047989,27.10837049,10.82816649,3.694388668,4.121571337,13.33929391,7.845854266,3.83287759,-56.21316926,27.09165765,34.05143574,21.08633226
E_AA_Z_B_X_P0005_D3,9/20/2025 6:41,16,V1.0,279.0292521,248.7656808,224.54509,232.3995241,416.474451,454.5568634,478.6962354,408.4542359,23.64390281,125.2576036,101.2400279,143.7345932,0.959578836,0.970711295,0.923042271,0.833513999,51.65222073,22.09658513,28.70596759,21.0162094,42.67167708,14.88062624,5.073534205,25.10306545,20.76138411,5.474004684,22.33277293,27.57898455,6.936631806,2.547103064,3.067033982,1.991195694,20.87906401,9.756675451,0.560541759,-53.02956423,27.21019009,34.10910625,21.10560068
E_AA_Z_B_X_P0005_D3,9/20/2025 6:41,16,V1.0,245.8011195,179.2578788,192.0514235,257.0097619,437.0917905,418.3156046,420.1579446,408.4068043,127.3860065,107.1819358,65.63780994,108.6973264,0.879566826,0.96043811,0.97355337,0.941641503,50.00051251,9.147932055,22.89682256,2.987523742,16.20913032,26.00429202,7.48680122,7.207648597,8.056989615,17.4923539,1.24677992,6.600115739,3.572361343,1.835494697,10.56658434,2.505522446,6.799068228,15.49999564,3.953462762,-56.41539113,27.25521545,34.13148678,21.11552391
E_AA_Z_B_X_P0005_D3,9/20/2025 6:41,16,V1.0,225.5483318,222.4512195,220.4431431,253.4681612,376.6855664,432.1377308,399.3217568,400.0114609,107.6118422,101.6403806,95.65053705,64.31995144,0.926103909,0.972515643,0.966443621,0.55824609,49.99684603,23.79172967,2.67521303,0.163948144,62.07819235,4.080145545,1.752420718,19.9980295,46.87171021,13.45951908,4.662162839,16.97703952,21.11270341,4.724209225,4.666223472,7.570061537,1.638873197,17.94388592,5.377574597,-39.21787032,27.42765487,34.26168597,21.1741703
E_AA_Z_B_X_P0005_D3,9/20/2025 6:41,16,V1.0,231.2199178,259.6127349,278.2401838,252.2012088,382.8001194,374.4661578,382.4137389,420.9367401,99.44875091,92.01919561,101.3239599,109.1458603,0.897471318,0.902176836,0.937290493,0.973590683,49.65836272,24.9872804,20.26755403,12.94998359,35.73901177,30.63964026,22.71711022,22.29123047,37.61943046,10.34316649,14.49256435,10.17338731,67.41351774,4.381752653,4.008609802,2.865491193,2.050082273,0.832887084,1.820013361,-40.30749138,27.52692991,34.36618439,21.36143008
E_AA_Z_B_X_P0005_D3,9/20/2025 6:42,16,V1.0,182.0438104,222.3608578,253.4233041,191.3429685,395.560941,382.8506849,394.0462679,414.1112899,96.0744865,93.65232715,100.2097443,106.1454881,0.988251763,0.894315886,0.810587326,0.947933737,51.65948256,14.18155762,10.39467253,20.20346572,32.03652887,16.13798676,16.31447308,12.16636628,61.63669218,0.715525379,6.163384253,0.104051237,45.35320709,0.752792329,12.23074447,3.680683227,12.04577463,28.24928345,1.331019803,-85.70882141,27.61592026,34.53739742,21.48741121
E_AA_Z_B_X_P0005_D3,9/20/2025 6:42,16,V1.0,229.6813596,238.3941806,260.4581831,267.3791416,339.5461211,489.1801774,408.127707,335.0974922,99.8978551,103.6382134,95.71397713,94.26009932,0.916705897,0.695565539,0.821424094,0.809143975,50.03467039,19.7160969,24.21938956,9.556382071,6.421641163,14.61130993,12.88356068,28.3948808,56.03197916,27.74789133,1.682850638,6.651883555,30.5110733,5.624636725,0.241417024,0.995087784,11.1819227,2.673571949,6.2924893,-38.09828406,27.63375816,34.69304181,21.57216419
E_AA_Z_B_X_P0005_D3,9/20/2025 6:42,16,V1.0,255.9843853,253.5245635,224.6010031,254.6641639,509.4350359,425.9507418,389.5500289,422.6134211,97.79301634,109.2353332,102.0608842,95.61894506,0.914347248,0.976996405,0.982741849,0.804206174,49.62996014,27.38421188,0.836811874,16.2839673,10.46493651,27.75521161,15.5552077,25.42738613,39.13190551,5.133175789,7.795061928,2.675596714,58.67147983,4.457504501,2.478676656,4.085618561,12.13043219,17.69244741,3.547697093,-87.26786008,27.66282742,34.80174155,21.73514052
E_AA_Z_B_X_P0005_D3,9/20/2025 6:42,16,V1.0,246.4235088,250.4347733,263.3237951,237.0445218,449.2742425,418.8407829,440.6626917,418.2481371,109.78912,101.9745927,102.3984352,95.91909508,0.970128701,0.843440631,0.83170517,0.999291937,50.17467427,3.026594172,11.28656833,0.074904173,24.72294336,11.32997921,2.515487054,19.55232927,36.27470413,19.02234225,19.90795,2.546106785,2.478937265,2.427356293,3.951408567,6.805350982,15.26494701,14.11505869,8.28160545,-33.83042336,27.73150227,34.90250461,21.74202646
E_AA_Z_B_X_P0005_D3,9/20/2025 6:42,16,V1.0,242.4420824,257.3148829,232.0573095,238.1704083,303.0516944,376.0257291,423.6217884,415.4594086,92.32322224,102.332215,107.3651753,90.77022807,0.95375882,0.993917764,0.96004713,0.885540088,49.84551549,12.69923195,1.955652025,17.36212786,30.01812813,17.42344501,30.52330358,14.48966572,11.00828415,29.24460343,20.61078281,7.407904852,57.68042214,3.834774872,1.366181408,13.94673538,5.71001966,10.66369004,0.437646135,-84.01476909,27.81488596,34.93308318,21.90224985
E_AA_Z_B_X_P0005_D3,9/20/2025 6:42,16,V1.0,262.5453123,252.4439835,169.2584441,256.9720508,397.2380202,470.953755,347.4306567,408.2545944,108.451807,100.344069,26.65622643,109.7797498,0.844885994,0.817629463,0.921903631,0.808497062,49.77509942,5.281552229,0.880593035,22.08148156,14.36054192,3.143109593,5.153296102,22.12298603,48.24114396,0.29743778,1.348227217,13.28256094,5.132987411,5.406646267,1.760205069,1.210232033,21.58688447,12.46297389,2.676782247,-81.17844412,27.85477635,35.06708636,21.91650815
E_AA_Z_B_X_P0005_D3,9/20/2025 6:43,16,V1.0,226.1360648,205.177747,279.5804481,229.0271728,396.3667315,367.8954302,401.6466211,407.0872262,138.3763938,100.2861777,96.80914047,107.6987459,0.973688464,0.936038138,0.861865478,0.828170407,50.26999315,2.748795959,16.35406677,3.387013034,37.11417885,29.37254199,2.887027506,31.55766398,24.28371392,1.427545885,6.980748898,1.105382437,36.94741507,6.117345328,11.07731709,7.292776292,18.01289578,17.21733541,2.283433295,-44.27518562,27.95787129,35.13454112,22.01913986
E_AA_Z_B_X_P0005_D3,9/20/2025 6:43,16,V1.0,231.5867283,207.6561391,254.6175926,286.825024,331.5075541,419.1829135,439.3285978,446.3859356,93.34174635,97.55777931,101.3361431,96.98517899,0.647424818,0.933620987,0.892535752,0.998498587,50.21870342,2.976261088,3.530391206,28.55348289,27.30331859,22.82069022,15.99779118,26.05131572,8.665106104,21.78029204,9.778911825,3.592864991,4.366439799,6.731394416,13.99218826,1.790947669,3.124589492,4.896454176,9.696126556,-52.24624124,28.03371384,35.15861086,22.03126886
E_AA_Z_B_X_P0005_D3,9/20/2025 6:43,16,V1.0,229.1978566,220.8051438,172.7096895,253.1372081,356.1466586,381.8002156,429.5803027,403.3127318,104.8278989,105.0507763,96.95671472,95.79502527,0.973727092,0.366890564,0.81573552,0.905914195,50.32884381,28.50200783,9.332089038,18.5455936,20.64399534,3.653671229,15.39263951,10.27307856,72.61287327,8.498895546,15.27842708,6.749894989,3.012059425,0.029029639,12.18126874,8.397794107,20.2520486,8.389646229,4.29003331,-67.85638129,28.09105827,35.36031328,22.03963569
E_AA_Z_B_X_P0005_D3,9/20/2025 6:43,16,V1.0,217.4671897,227.0458914,232.4379787,248.5427444,448.0532281,423.7303191,433.3966586,423.8060375,137.20409,90.08823362,86.6509986,95.8310359,0.933039967,0.965728556,0.951978718,0.934490134,49.56730892,18.90641821,1.798504068,20.02381496,36.22894453,26.11559147,2.270201893,4.506731669,14.48906431,8.224458918,3.973976062,5.080125132,44.77636259,2.162606331,4.296811797,3.375460486,27.62883429,3.796876873,27.79173568,-32.00585081,28.19169423,35.40056069,22.16401448
E_AA_Z_B_X_P0005_D3,9/20/2025 6:43,16,V1.0,204.1489412,285.5218568,237.3078212,244.6452719,490.8906235,303.1301649,459.1613944,420.0945734,94.4214859,93.64370575,108.794641,108.5358915,0.8812926,0.897557121,0.926792254,0.956152582,50.28054312,14.70924164,13.05710198,13.92845636,8.715387456,11.3175642,28.55155763,0.381909184,24.21812253,15.50011823,2.618402611,10.0285049,35.33849004,7.761200528,1.932208821,6.547890838,12.55353009,16.36708632,2.99485303,-69.79414568,28.21590364,35.46783325,22.26217695
E_AA_Z_B_X_P0005_D3,9/20/2025 6:43,16,V1.0,253.0685901,194.5672104,248.1254137,298.1173321,283.7033797,448.6583124,376.8204276,317.2526108,92.25529596,109.019255,108.5673238,97.25444998,0.830290797,0.832738365,0.936191706,0.86266248,49.11503331,21.75250489,16.34140613,22.68918697,11.44683117,9.133805958,0.530168805,29.95143767,86.36116934,4.969531552,10.56258016,17.86521166,55.31103392,4.300866486,10.56833637,12.35896778,15.08641489,5.327301826,6.675138731,-34.50847027,28.24770039,35.70772539,22.41581871
E_AA_Z_B_X_P0005_D3,9/20/2025 6:44,16,V1.0,251.1987526,253.2189546,257.8750927,257.4586263,334.290224,440.4342495,432.3129535,417.8141786,108.5960072,104.6368627,93.47407988,99.86855879,0.980019979,0.939802,0.818564542,0.739750694,51.97460203,26.18517375,11.54118435,8.940211219,42.6915647,19.34444774,21.22403251,9.692978474,79.56655266,19.37943392,10.7324124,11.06666874,62.82641724,1.638819767,0.54636714,6.24450168,7.38268043,2.244564913,1.141953651,-42.70793948,28.36628807,35.92874359,22.59033653
E_AA_Z_B_X_P0005_D3,9/20/2025 6:44,16,V1.0,233.5960308,230.2139383,218.8346337,221.9406769,320.2145901,446.5342691,442.5675622,429.8182883,100.2639605,29.98674364,90.18576418,106.8326537,0.839440298,0.956740433,0.947504588,0.86422254,48.89363261,19.48791208,9.649735876,9.742778271,37.97666875,9.691414348,11.41560419,15.03366548,37.75168923,18.32040468,4.56891203,13.43794784,10.00037033,0.296829017,3.465041571,6.878520034,0.372390433,26.27037849,7.49154037,-82.93292215,28.47177882,36.03360939,22.61811534
E_AA_Z_B_X_P0005_D3,9/20/2025 6:44,16,V1.0,209.0709722,199.6440074,213.5764852,270.6668039,394.7798264,380.7407702,435.7821502,407.9496843,108.1534247,99.72269296,90.07173237,94.8774273,0.887045752,0.988489225,0.334849215,0.850870549,50.62336109,0.79779919,10.84275291,16.35892577,49.23989702,8.533656087,12.75426828,11.96102529,28.11500926,7.247430464,3.942379614,11.61077443,42.16875573,5.118982272,1.265002382,4.681048348,22.28626114,8.699854639,6.128693289,-35.60736475,28.60855631,36.11170664,22.73525077
E_AA_Z_B_X_P0005_D3,9/20/2025 6:44,16,V1.0,294.4792908,234.3838416,232.4932401,295.687723,400.020054,392.6083244,398.2451056,411.4397804,93.1505747,96.1182947,106.7889052,105.9960027,0.876684196,0.993823413,0.321471374,0.952333958,48.64823916,21.90946372,27.46182635,4.723057582,58.91358635,6.202085265,28.80988145,2.849523943,13.96838328,11.80497308,4.060361429,10.54158281,66.3041711,13.07264624,3.466333919,7.970707036,7.564202523,25.76425712,3.083891552,-81.11534608,28.77220516,36.1505077,22.91942903
